Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
credits,Consumable,vsc46187,20710.71 Hours,780639.81 Hours,812734.8 Hours,11682800.0 Hours,22/01/2025 - 00:00,23/01/2025 - 06:03
credits,Consumable,vsc46187,5809.17 Hours,759929.09 Hours,792024.09 Hours,11682800.0 Hours,21/01/2025 - 00:00,22/01/2025 - 06:03
credits,Consumable,vsc46187,19951.42 Hours,754119.92 Hours,786214.92 Hours,11682800.0 Hours,20/01/2025 - 00:00,21/01/2025 - 06:03
credits,Consumable,vsc46187,68771.58 Hours,734168.5 Hours,766263.5 Hours,11682800.0 Hours,19/01/2025 - 00:00,20/01/2025 - 06:03
credits,Consumable,vsc46187,84502.28 Hours,665396.91 Hours,697491.91 Hours,11682800.0 Hours,18/01/2025 - 00:00,19/01/2025 - 06:03
credits,Consumable,vsc44251,285.53 Hours,4635.72 Hours,612989.63 Hours,11682800.0 Hours,17/01/2025 - 00:00,18/01/2025 - 06:03
credits,Consumable,vsc46187,25921.1 Hours,580894.64 Hours,612704.1 Hours,11682800.0 Hours,17/01/2025 - 00:00,18/01/2025 - 06:03
credits,Consumable,vsc46187,23263.85 Hours,554973.54 Hours,586783.0 Hours,11682800.0 Hours,16/01/2025 - 00:00,17/01/2025 - 06:03
credits,Consumable,vsc44251,367.76 Hours,4350.18 Hours,563519.15 Hours,11682800.0 Hours,16/01/2025 - 00:00,17/01/2025 - 06:03
credits,Consumable,vsc46187,5036.64 Hours,531709.69 Hours,563151.39 Hours,11682800.0 Hours,15/01/2025 - 00:00,16/01/2025 - 06:03
credits,Consumable,vsc46187,171.77 Hours,526673.04 Hours,558114.75 Hours,11682800.0 Hours,14/01/2025 - 00:00,15/01/2025 - 06:03
credits,Consumable,vsc44251,136.15 Hours,3982.42 Hours,557942.98 Hours,11682800.0 Hours,14/01/2025 - 00:00,15/01/2025 - 06:03
credits,Consumable,vsc44251,384.15 Hours,3846.28 Hours,557806.83 Hours,11682800.0 Hours,13/01/2025 - 00:00,14/01/2025 - 06:03
credits,Consumable,vsc46187,7800.1 Hours,526501.27 Hours,557422.68 Hours,11682800.0 Hours,13/01/2025 - 00:00,14/01/2025 - 06:03
credits,Consumable,vsc44251,382.52 Hours,3462.13 Hours,549622.58 Hours,11682800.0 Hours,12/01/2025 - 00:00,13/01/2025 - 06:03
credits,Consumable,vsc46187,66001.75 Hours,518701.17 Hours,549240.06 Hours,11682800.0 Hours,12/01/2025 - 00:00,13/01/2025 - 06:03
credits,Consumable,vsc44251,392.48 Hours,3079.61 Hours,483238.31 Hours,11682800.0 Hours,11/01/2025 - 00:00,12/01/2025 - 06:03
credits,Consumable,vsc46187,65667.62 Hours,452699.42 Hours,482845.83 Hours,11682800.0 Hours,11/01/2025 - 00:00,12/01/2025 - 06:03
credits,Consumable,vsc44251,417.75 Hours,2687.12 Hours,417178.21 Hours,11682800.0 Hours,10/01/2025 - 00:00,11/01/2025 - 06:03
credits,Consumable,vsc46187,94363.98 Hours,387031.81 Hours,416760.46 Hours,11682800.0 Hours,10/01/2025 - 00:00,11/01/2025 - 06:03
credits,Consumable,vsc44251,358.13 Hours,2269.37 Hours,322396.48 Hours,11682800.0 Hours,09/01/2025 - 00:00,10/01/2025 - 06:03
credits,Consumable,vsc46187,8340.73 Hours,292667.82 Hours,322038.35 Hours,11682800.0 Hours,09/01/2025 - 00:00,10/01/2025 - 06:03
credits,Consumable,vsc44251,381.42 Hours,1911.24 Hours,313697.62 Hours,11682800.0 Hours,08/01/2025 - 00:00,09/01/2025 - 06:03
credits,Consumable,vsc46187,6399.24 Hours,284327.1 Hours,313316.2 Hours,11682800.0 Hours,08/01/2025 - 00:00,09/01/2025 - 06:03
credits,Consumable,vsc44251,166.0 Hours,1529.82 Hours,306916.96 Hours,11682800.0 Hours,07/01/2025 - 00:00,08/01/2025 - 06:03
credits,Consumable,vsc44251,330.06 Hours,1363.83 Hours,306750.97 Hours,11682800.0 Hours,06/01/2025 - 00:00,07/01/2025 - 06:03
credits,Consumable,vsc46187,214.51 Hours,277927.86 Hours,306420.91 Hours,11682800.0 Hours,05/01/2025 - 00:00,06/01/2025 - 06:03
credits,Consumable,vsc44251,13.4 Hours,1033.77 Hours,306206.39 Hours,11682800.0 Hours,05/01/2025 - 00:00,06/01/2025 - 06:03
credits,Consumable,vsc45925,53.78 Hours,27459.28 Hours,306193.0 Hours,11682800.0 Hours,03/01/2025 - 00:00,04/01/2025 - 06:03
credits,Consumable,vsc45925,178.57 Hours,27405.5 Hours,306139.22 Hours,11682800.0 Hours,02/01/2025 - 00:00,03/01/2025 - 06:03
credits,Consumable,vsc45925,382.22 Hours,27226.92 Hours,305960.64 Hours,11682800.0 Hours,01/01/2025 - 00:00,02/01/2025 - 06:03
credits,Consumable,vsc45925,141.72 Hours,26844.71 Hours,305578.43 Hours,11682800.0 Hours,31/12/2024 - 00:00,01/01/2025 - 06:03
credits,Consumable,vsc44251,10.39 Hours,1020.37 Hours,305436.7 Hours,11682800.0 Hours,17/12/2024 - 00:00,18/12/2024 - 06:03
credits,Consumable,vsc44251,8.07 Hours,1009.98 Hours,305426.31 Hours,11682800.0 Hours,16/12/2024 - 00:00,17/12/2024 - 06:03
credits,Consumable,vsc46187,2293.64 Hours,277713.35 Hours,305418.25 Hours,11682800.0 Hours,16/12/2024 - 00:00,17/12/2024 - 06:03
credits,Consumable,vsc46187,17591.6 Hours,275419.7 Hours,303124.6 Hours,11682800.0 Hours,15/12/2024 - 00:00,16/12/2024 - 06:03
credits,Consumable,vsc46187,215.54 Hours,257828.1 Hours,285533.0 Hours,11682800.0 Hours,14/12/2024 - 00:00,15/12/2024 - 06:03
credits,Consumable,vsc44251,336.27 Hours,1001.92 Hours,285317.45 Hours,11682800.0 Hours,13/12/2024 - 00:00,14/12/2024 - 06:03
credits,Consumable,vsc46187,3886.06 Hours,257612.55 Hours,284981.19 Hours,11682800.0 Hours,13/12/2024 - 00:00,14/12/2024 - 06:03
credits,Consumable,vsc44251,375.55 Hours,665.65 Hours,281095.13 Hours,11682800.0 Hours,12/12/2024 - 00:00,13/12/2024 - 06:03
credits,Consumable,vsc46187,29321.23 Hours,253726.5 Hours,280719.58 Hours,11682800.0 Hours,12/12/2024 - 00:00,13/12/2024 - 06:03
credits,Consumable,vsc44251,11.36 Hours,290.1 Hours,251398.35 Hours,11682800.0 Hours,11/12/2024 - 00:00,12/12/2024 - 06:03
credits,Consumable,vsc46187,26785.03 Hours,224405.27 Hours,251386.99 Hours,11682800.0 Hours,08/12/2024 - 00:00,09/12/2024 - 06:03
credits,Consumable,vsc46187,78.9 Hours,197620.23 Hours,224601.96 Hours,11682800.0 Hours,07/12/2024 - 00:00,08/12/2024 - 06:03
credits,Consumable,vsc44251,14.0 Hours,278.74 Hours,224523.06 Hours,11682800.0 Hours,06/12/2024 - 00:00,07/12/2024 - 06:03
credits,Consumable,vsc46187,4.58 Hours,197541.33 Hours,224509.06 Hours,11682800.0 Hours,05/12/2024 - 00:00,06/12/2024 - 06:03
credits,Consumable,vsc45925,995.25 Hours,26702.98 Hours,224504.48 Hours,11682800.0 Hours,05/12/2024 - 00:00,06/12/2024 - 06:03
credits,Consumable,vsc45925,306.56 Hours,25707.73 Hours,223509.23 Hours,11682800.0 Hours,04/12/2024 - 00:00,05/12/2024 - 06:03
credits,Consumable,vsc44251,1.24 Hours,264.74 Hours,223202.67 Hours,11682800.0 Hours,04/12/2024 - 00:00,05/12/2024 - 06:03
credits,Consumable,vsc45925,0.62 Hours,25401.17 Hours,223201.43 Hours,11682800.0 Hours,03/12/2024 - 00:00,04/12/2024 - 06:03
credits,Consumable,vsc44251,263.5 Hours,263.5 Hours,223200.8 Hours,11682800.0 Hours,03/12/2024 - 00:00,04/12/2024 - 06:03
credits,Consumable,vsc46187,5512.18 Hours,197536.75 Hours,222937.3 Hours,11682800.0 Hours,28/11/2024 - 00:00,29/11/2024 - 06:03
credits,Consumable,vsc46187,26785.31 Hours,192024.57 Hours,217425.12 Hours,11682800.0 Hours,26/11/2024 - 00:00,27/11/2024 - 06:03
credits,Consumable,vsc46187,26785.41 Hours,165239.27 Hours,190639.82 Hours,11682800.0 Hours,21/11/2024 - 00:00,22/11/2024 - 06:03
credits,Consumable,vsc46187,3100.69 Hours,138453.85 Hours,163854.4 Hours,11682800.0 Hours,19/11/2024 - 00:00,20/11/2024 - 06:03
credits,Consumable,vsc46187,27816.37 Hours,135353.16 Hours,160753.71 Hours,11682800.0 Hours,18/11/2024 - 00:00,19/11/2024 - 06:03
credits,Consumable,vsc46187,3040.26 Hours,107536.8 Hours,132937.35 Hours,11682800.0 Hours,15/11/2024 - 00:00,16/11/2024 - 06:03
credits,Consumable,vsc46187,28.88 Hours,104496.53 Hours,129897.08 Hours,11682800.0 Hours,14/11/2024 - 00:00,15/11/2024 - 06:03
credits,Consumable,vsc46187,992.97 Hours,104467.65 Hours,129868.2 Hours,11682800.0 Hours,08/10/2024 - 00:00,09/10/2024 - 06:03
credits,Consumable,vsc46187,5907.05 Hours,103474.68 Hours,128875.23 Hours,11682800.0 Hours,07/10/2024 - 00:00,08/10/2024 - 06:03
credits,Consumable,vsc46187,4405.95 Hours,97567.63 Hours,122968.18 Hours,11682800.0 Hours,02/10/2024 - 00:00,03/10/2024 - 06:03
credits,Consumable,vsc46187,1098.79 Hours,93161.67 Hours,118562.22 Hours,11682800.0 Hours,01/10/2024 - 00:00,02/10/2024 - 06:03
credits,Consumable,vsc46187,2252.61 Hours,92062.89 Hours,117463.44 Hours,11682800.0 Hours,06/08/2024 - 00:00,07/08/2024 - 06:03
credits,Consumable,vsc46187,161.42 Hours,89810.28 Hours,115210.83 Hours,11682800.0 Hours,05/08/2024 - 00:00,06/08/2024 - 06:03
credits,Consumable,vsc45925,2682.56 Hours,25400.55 Hours,115049.41 Hours,11682800.0 Hours,28/06/2024 - 00:00,29/06/2024 - 06:03
credits,Consumable,vsc45925,8050.28 Hours,22717.99 Hours,112366.85 Hours,11682800.0 Hours,27/06/2024 - 00:00,28/06/2024 - 06:03
credits,Consumable,vsc45925,2683.41 Hours,14667.71 Hours,104316.57 Hours,11682800.0 Hours,26/06/2024 - 00:00,27/06/2024 - 06:03
credits,Consumable,vsc45925,6147.41 Hours,11984.3 Hours,101633.16 Hours,11682800.0 Hours,22/06/2024 - 00:00,23/06/2024 - 06:03
credits,Consumable,vsc45925,52.69 Hours,5836.88 Hours,95485.74 Hours,11682800.0 Hours,21/06/2024 - 00:00,22/06/2024 - 06:03
credits,Consumable,vsc45925,450.49 Hours,5784.19 Hours,95433.05 Hours,11682800.0 Hours,20/06/2024 - 00:00,21/06/2024 - 06:03
credits,Consumable,vsc45925,3769.67 Hours,5333.7 Hours,94982.56 Hours,11682800.0 Hours,19/06/2024 - 00:00,20/06/2024 - 06:03
credits,Consumable,vsc45925,6.47 Hours,1564.03 Hours,91212.89 Hours,11682800.0 Hours,18/06/2024 - 00:00,19/06/2024 - 06:03
credits,Consumable,vsc46187,10341.91 Hours,89648.86 Hours,91206.42 Hours,11682800.0 Hours,16/06/2024 - 00:00,17/06/2024 - 06:03
credits,Consumable,vsc46187,13974.88 Hours,79306.95 Hours,80864.51 Hours,11682800.0 Hours,14/06/2024 - 00:00,15/06/2024 - 06:03
credits,Consumable,vsc46187,10156.48 Hours,65332.07 Hours,66889.63 Hours,11682800.0 Hours,13/06/2024 - 00:00,14/06/2024 - 06:03
credits,Consumable,vsc45925,1545.1 Hours,1557.56 Hours,56733.15 Hours,11682800.0 Hours,12/06/2024 - 00:00,13/06/2024 - 06:03
credits,Consumable,vsc45925,12.44 Hours,12.46 Hours,55188.05 Hours,11682800.0 Hours,11/06/2024 - 00:00,12/06/2024 - 06:03
credits,Consumable,vsc46187,26784.83 Hours,55175.59 Hours,55175.61 Hours,11682800.0 Hours,11/06/2024 - 00:00,12/06/2024 - 06:03
credits,Consumable,vsc46187,26785.86 Hours,28390.76 Hours,28390.78 Hours,11682800.0 Hours,08/06/2024 - 00:00,09/06/2024 - 06:03
credits,Consumable,vsc45925,0.01 Hours,0.01 Hours,1604.92 Hours,11682800.0 Hours,07/06/2024 - 00:00,08/06/2024 - 06:03
credits,Consumable,vsc46187,1604.9 Hours,1604.9 Hours,1604.91 Hours,11682800.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03

cpu,Consumable,vsc46187,91.96 Hours,79236.97 Hours,469867.91 Hours,11430800.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
cpu,Consumable,vsc45925,48.0 Hours,31242.12 Hours,469775.95 Hours,11430800.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
cpu,Consumable,vsc44251,1987.76 Hours,359388.82 Hours,469727.95 Hours,11430800.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
cpu,Consumable,vsc46187,40.1 Hours,79145.01 Hours,467740.19 Hours,11430800.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
cpu,Consumable,vsc45925,85.07 Hours,31194.12 Hours,467700.09 Hours,11430800.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
cpu,Consumable,vsc44251,17503.69 Hours,357401.06 Hours,467615.02 Hours,11430800.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
cpu,Consumable,vsc45925,197.71 Hours,31109.05 Hours,450111.33 Hours,11430800.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
cpu,Consumable,vsc44251,41401.7 Hours,339897.37 Hours,449913.62 Hours,11430800.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
cpu,Consumable,vsc44251,47312.63 Hours,298495.66 Hours,408511.92 Hours,11430800.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
cpu,Consumable,vsc45925,169.91 Hours,30911.34 Hours,361199.29 Hours,11430800.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
cpu,Consumable,vsc46187,1431.86 Hours,79104.92 Hours,361029.38 Hours,11430800.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
cpu,Consumable,vsc46187,636.66 Hours,77673.06 Hours,359597.52 Hours,11430800.0 Hours,20/04/2025 - 00:00,21/04/2025 - 06:03
cpu,Consumable,vsc44251,28941.64 Hours,251183.03 Hours,358960.86 Hours,11430800.0 Hours,20/04/2025 - 00:00,21/04/2025 - 06:03
cpu,Consumable,vsc45925,16.71 Hours,30741.43 Hours,330019.22 Hours,11430800.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
cpu,Consumable,vsc44251,35296.28 Hours,222241.39 Hours,330002.51 Hours,11430800.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
cpu,Consumable,vsc46187,395.72 Hours,77036.4 Hours,294706.23 Hours,11430800.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
cpu,Consumable,vsc45925,91.06 Hours,30724.72 Hours,294310.51 Hours,11430800.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
cpu,Consumable,vsc44251,19571.18 Hours,186945.11 Hours,294219.45 Hours,11430800.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
cpu,Consumable,vsc46187,1148.92 Hours,76640.68 Hours,274648.27 Hours,11430800.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
cpu,Consumable,vsc45925,138.66 Hours,30633.67 Hours,273499.35 Hours,11430800.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
cpu,Consumable,vsc44251,3314.54 Hours,167373.93 Hours,273360.69 Hours,11430800.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
cpu,Consumable,vsc46187,2173.39 Hours,75491.76 Hours,270046.16 Hours,11430800.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
cpu,Consumable,vsc45925,110.81 Hours,30495.01 Hours,267872.77 Hours,11430800.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
cpu,Consumable,vsc44251,431.98 Hours,164059.4 Hours,267761.96 Hours,11430800.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
cpu,Consumable,vsc46187,2241.99 Hours,73318.37 Hours,267329.98 Hours,11430800.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
cpu,Consumable,vsc44251,217.53 Hours,163627.41 Hours,265087.98 Hours,11430800.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
cpu,Consumable,vsc45925,113.55 Hours,30384.2 Hours,264870.46 Hours,11430800.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
cpu,Consumable,vsc46187,840.42 Hours,71076.37 Hours,264756.9 Hours,11430800.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
cpu,Consumable,vsc46187,444.07 Hours,70235.95 Hours,263916.48 Hours,11430800.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
cpu,Consumable,vsc45925,159.57 Hours,30270.65 Hours,263472.41 Hours,11430800.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
cpu,Consumable,vsc44251,446.15 Hours,163409.89 Hours,263312.84 Hours,11430800.0 Hours,13/04/2025 - 00:00,14/04/2025 - 06:03
cpu,Consumable,vsc44251,474.44 Hours,162963.74 Hours,262866.69 Hours,11430800.0 Hours,12/04/2025 - 00:00,13/04/2025 - 06:03
cpu,Consumable,vsc45925,81.45 Hours,30111.08 Hours,262392.25 Hours,11430800.0 Hours,12/04/2025 - 00:00,13/04/2025 - 06:03
cpu,Consumable,vsc45925,5.57 Hours,30029.64 Hours,262310.8 Hours,11430800.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
cpu,Consumable,vsc44251,323.28 Hours,162489.3 Hours,262305.23 Hours,11430800.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
cpu,Consumable,vsc44251,173.84 Hours,162166.01 Hours,261981.95 Hours,11430800.0 Hours,10/04/2025 - 00:00,11/04/2025 - 06:03
cpu,Consumable,vsc45925,43.71 Hours,30024.06 Hours,261808.11 Hours,11430800.0 Hours,10/04/2025 - 00:00,11/04/2025 - 06:03
cpu,Consumable,vsc44251,453.25 Hours,161992.17 Hours,261764.4 Hours,11430800.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
cpu,Consumable,vsc45925,146.88 Hours,29980.35 Hours,261311.15 Hours,11430800.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
cpu,Consumable,vsc46187,45.3 Hours,69791.87 Hours,261164.27 Hours,11430800.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
cpu,Consumable,vsc46187,44.92 Hours,69746.58 Hours,261118.97 Hours,11430800.0 Hours,08/04/2025 - 00:00,09/04/2025 - 06:03
cpu,Consumable,vsc45925,135.4 Hours,29833.47 Hours,261074.05 Hours,11430800.0 Hours,08/04/2025 - 00:00,09/04/2025 - 06:03
cpu,Consumable,vsc44251,820.91 Hours,161538.92 Hours,260938.65 Hours,11430800.0 Hours,08/04/2025 - 00:00,09/04/2025 - 06:03
cpu,Consumable,vsc45925,34.58 Hours,29698.07 Hours,260117.74 Hours,11430800.0 Hours,07/04/2025 - 00:00,08/04/2025 - 06:03
cpu,Consumable,vsc44251,822.75 Hours,160718.01 Hours,260083.16 Hours,11430800.0 Hours,07/04/2025 - 00:00,08/04/2025 - 06:03
cpu,Consumable,vsc45925,71.66 Hours,29663.5 Hours,259260.41 Hours,11430800.0 Hours,06/04/2025 - 00:00,07/04/2025 - 06:03
cpu,Consumable,vsc44251,929.38 Hours,159895.26 Hours,259188.75 Hours,11430800.0 Hours,06/04/2025 - 00:00,07/04/2025 - 06:03
cpu,Consumable,vsc46187,60.0 Hours,69701.66 Hours,258259.37 Hours,11430800.0 Hours,06/04/2025 - 00:00,07/04/2025 - 06:03
cpu,Consumable,vsc45925,68.21 Hours,29591.83 Hours,258199.37 Hours,11430800.0 Hours,05/04/2025 - 00:00,06/04/2025 - 06:03
cpu,Consumable,vsc44251,1337.07 Hours,158965.89 Hours,258131.16 Hours,11430800.0 Hours,05/04/2025 - 00:00,06/04/2025 - 06:03
cpu,Consumable,vsc46187,326.99 Hours,69641.66 Hours,256794.1 Hours,11430800.0 Hours,05/04/2025 - 00:00,06/04/2025 - 06:03
cpu,Consumable,vsc45925,54.18 Hours,29523.62 Hours,256467.11 Hours,11430800.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
cpu,Consumable,vsc44251,1295.25 Hours,157628.82 Hours,256412.93 Hours,11430800.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
cpu,Consumable,vsc46187,51.61 Hours,69314.67 Hours,255117.67 Hours,11430800.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
cpu,Consumable,vsc45925,48.59 Hours,29469.44 Hours,255066.06 Hours,11430800.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
cpu,Consumable,vsc46187,447.55 Hours,69263.06 Hours,255017.48 Hours,11430800.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
cpu,Consumable,vsc44251,2344.5 Hours,156333.57 Hours,254569.93 Hours,11430800.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
cpu,Consumable,vsc45925,150.44 Hours,29420.85 Hours,252225.43 Hours,11430800.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
cpu,Consumable,vsc44251,2282.06 Hours,153989.07 Hours,252074.99 Hours,11430800.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
cpu,Consumable,vsc46187,567.91 Hours,68815.51 Hours,249792.92 Hours,11430800.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
cpu,Consumable,vsc45925,90.81 Hours,29270.41 Hours,249225.01 Hours,11430800.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
cpu,Consumable,vsc46187,15.56 Hours,68247.6 Hours,249134.2 Hours,11430800.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
cpu,Consumable,vsc44251,1773.85 Hours,151707.01 Hours,249118.64 Hours,11430800.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
cpu,Consumable,vsc46187,12.87 Hours,68232.04 Hours,247344.79 Hours,11430800.0 Hours,31/03/2025 - 00:00,01/04/2025 - 06:03
cpu,Consumable,vsc44251,219.83 Hours,149933.15 Hours,247331.92 Hours,11430800.0 Hours,31/03/2025 - 00:00,01/04/2025 - 06:03
cpu,Consumable,vsc44251,498.12 Hours,149713.32 Hours,247112.09 Hours,11430800.0 Hours,30/03/2025 - 00:00,31/03/2025 - 06:03
cpu,Consumable,vsc46187,105.62 Hours,68219.17 Hours,246613.97 Hours,11430800.0 Hours,30/03/2025 - 00:00,31/03/2025 - 06:03
cpu,Consumable,vsc44251,707.14 Hours,149215.21 Hours,246508.35 Hours,11430800.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
cpu,Consumable,vsc45925,31.34 Hours,29179.6 Hours,245801.21 Hours,11430800.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
cpu,Consumable,vsc46187,94.4 Hours,68113.55 Hours,245769.87 Hours,11430800.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
cpu,Consumable,vsc44251,217.79 Hours,148508.06 Hours,245675.47 Hours,11430800.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
cpu,Consumable,vsc45925,200.19 Hours,29148.26 Hours,245457.68 Hours,11430800.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
cpu,Consumable,vsc46187,102.11 Hours,68019.15 Hours,245257.49 Hours,11430800.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
cpu,Consumable,vsc46187,0.43 Hours,67917.04 Hours,245155.38 Hours,11430800.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
cpu,Consumable,vsc44251,209.41 Hours,148290.27 Hours,245154.95 Hours,11430800.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
cpu,Consumable,vsc45925,34.36 Hours,28948.07 Hours,244945.54 Hours,11430800.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
cpu,Consumable,vsc44251,481.06 Hours,148080.86 Hours,244911.18 Hours,11430800.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
cpu,Consumable,vsc46187,312.76 Hours,67916.61 Hours,244430.12 Hours,11430800.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
cpu,Consumable,vsc44251,82.9 Hours,147599.8 Hours,244117.36 Hours,11430800.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
cpu,Consumable,vsc46187,117.0 Hours,67603.85 Hours,244034.46 Hours,11430800.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
cpu,Consumable,vsc45925,259.23 Hours,28913.72 Hours,243917.47 Hours,11430800.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
cpu,Consumable,vsc46187,36.95 Hours,67486.86 Hours,243658.24 Hours,11430800.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
cpu,Consumable,vsc45925,16.04 Hours,28654.49 Hours,243621.29 Hours,11430800.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
cpu,Consumable,vsc46187,532.43 Hours,67449.91 Hours,243605.25 Hours,11430800.0 Hours,22/03/2025 - 00:00,23/03/2025 - 06:03
cpu,Consumable,vsc45925,24.79 Hours,28638.45 Hours,243072.82 Hours,11430800.0 Hours,21/03/2025 - 00:00,22/03/2025 - 06:03
cpu,Consumable,vsc46187,354.67 Hours,66917.47 Hours,243048.02 Hours,11430800.0 Hours,21/03/2025 - 00:00,22/03/2025 - 06:03
cpu,Consumable,vsc46187,574.23 Hours,66562.81 Hours,242693.35 Hours,11430800.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
cpu,Consumable,vsc44251,4560.47 Hours,147516.9 Hours,242119.12 Hours,11430800.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
cpu,Consumable,vsc45925,276.4 Hours,28613.65 Hours,237558.65 Hours,11430800.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
cpu,Consumable,vsc46187,5.67 Hours,65988.57 Hours,237282.25 Hours,11430800.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
cpu,Consumable,vsc45925,211.49 Hours,28337.25 Hours,237276.58 Hours,11430800.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
cpu,Consumable,vsc44251,7698.6 Hours,142956.42 Hours,237065.09 Hours,11430800.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
cpu,Consumable,vsc45925,157.6 Hours,28125.76 Hours,229366.49 Hours,11430800.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
cpu,Consumable,vsc44251,6620.78 Hours,135257.83 Hours,229208.9 Hours,11430800.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
cpu,Consumable,vsc46187,4335.64 Hours,65982.9 Hours,222588.11 Hours,11430800.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
cpu,Consumable,vsc45925,441.88 Hours,27968.17 Hours,218252.48 Hours,11430800.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
cpu,Consumable,vsc44251,8257.58 Hours,128637.05 Hours,217810.6 Hours,11430800.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
cpu,Consumable,vsc46187,1898.12 Hours,61647.27 Hours,209553.01 Hours,11430800.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
cpu,Consumable,vsc45925,11.56 Hours,27526.28 Hours,207654.89 Hours,11430800.0 Hours,16/03/2025 - 00:00,17/03/2025 - 06:03
cpu,Consumable,vsc46187,1568.42 Hours,59749.15 Hours,207643.33 Hours,11430800.0 Hours,16/03/2025 - 00:00,17/03/2025 - 06:03
