Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
cpu,Consumable,vsc34271,368.51 Hours,1661.61 Hours,142402.56 Hours,13623824.0 Hours,30/05/2024 - 00:00,31/05/2024 - 06:03
cpu,Consumable,vsc34271,4.82 Hours,1293.1 Hours,142034.05 Hours,13623824.0 Hours,29/05/2024 - 00:00,30/05/2024 - 06:03
cpu,Consumable,vsc33944,332.2 Hours,113004.29 Hours,142029.24 Hours,13623824.0 Hours,28/05/2024 - 00:00,29/05/2024 - 06:03
cpu,Consumable,vsc34271,78.75 Hours,1288.29 Hours,141697.04 Hours,13623824.0 Hours,28/05/2024 - 00:00,29/05/2024 - 06:03
cpu,Consumable,vsc33944,739.63 Hours,112672.09 Hours,141618.29 Hours,13623824.0 Hours,27/05/2024 - 00:00,28/05/2024 - 06:03
cpu,Consumable,vsc34271,0.03 Hours,1209.54 Hours,140878.66 Hours,13623824.0 Hours,24/05/2024 - 00:00,25/05/2024 - 06:03
cpu,Consumable,vsc35191,9815.27 Hours,27506.26 Hours,140878.64 Hours,13623824.0 Hours,24/05/2024 - 00:00,25/05/2024 - 06:03
cpu,Consumable,vsc34271,127.21 Hours,1209.51 Hours,131063.37 Hours,13623824.0 Hours,22/05/2024 - 00:00,23/05/2024 - 06:03
cpu,Consumable,vsc35191,3.72 Hours,17691.0 Hours,130936.16 Hours,13623824.0 Hours,22/05/2024 - 00:00,23/05/2024 - 06:03
cpu,Consumable,vsc35191,0.01 Hours,17687.27 Hours,130932.44 Hours,13623824.0 Hours,21/05/2024 - 00:00,22/05/2024 - 06:03
cpu,Consumable,vsc36222,43.84 Hours,219.98 Hours,130932.43 Hours,13623824.0 Hours,08/05/2024 - 00:00,09/05/2024 - 06:03
cpu,Consumable,vsc34271,7.61 Hours,1082.31 Hours,130888.59 Hours,13623824.0 Hours,06/05/2024 - 00:00,07/05/2024 - 06:03
cpu,Consumable,vsc36222,70.96 Hours,176.14 Hours,130880.98 Hours,13623824.0 Hours,05/05/2024 - 00:00,06/05/2024 - 06:03
cpu,Consumable,vsc36222,43.35 Hours,105.19 Hours,130810.02 Hours,13623824.0 Hours,03/05/2024 - 00:00,04/05/2024 - 06:03
cpu,Consumable,vsc36222,4.82 Hours,61.84 Hours,130766.68 Hours,13623824.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
cpu,Consumable,vsc34271,96.15 Hours,1074.69 Hours,130761.86 Hours,13623824.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
cpu,Consumable,vsc36222,12.02 Hours,57.02 Hours,130665.71 Hours,13623824.0 Hours,30/04/2024 - 00:00,01/05/2024 - 06:03
cpu,Consumable,vsc35191,4953.97 Hours,17687.27 Hours,130653.69 Hours,13623824.0 Hours,30/04/2024 - 00:00,01/05/2024 - 06:03
cpu,Consumable,vsc34271,32.09 Hours,978.54 Hours,125699.72 Hours,13623824.0 Hours,30/04/2024 - 00:00,01/05/2024 - 06:03
cpu,Consumable,vsc34271,48.19 Hours,946.46 Hours,125667.63 Hours,13623824.0 Hours,29/04/2024 - 00:00,30/04/2024 - 06:03
cpu,Consumable,vsc36222,9.41 Hours,45.0 Hours,125619.45 Hours,13623824.0 Hours,29/04/2024 - 00:00,30/04/2024 - 06:03
cpu,Consumable,vsc35191,126.61 Hours,12733.3 Hours,125610.03 Hours,13623824.0 Hours,29/04/2024 - 00:00,30/04/2024 - 06:03
cpu,Consumable,vsc35191,5479.33 Hours,12606.69 Hours,125483.42 Hours,13623824.0 Hours,24/04/2024 - 00:00,25/04/2024 - 06:03
cpu,Consumable,vsc35191,2761.68 Hours,7127.36 Hours,120004.09 Hours,13623824.0 Hours,23/04/2024 - 00:00,24/04/2024 - 06:03
cpu,Consumable,vsc34271,20.73 Hours,898.27 Hours,117242.41 Hours,13623824.0 Hours,23/04/2024 - 00:00,24/04/2024 - 06:03
cpu,Consumable,vsc36222,16.0 Hours,35.59 Hours,117221.68 Hours,13623824.0 Hours,22/04/2024 - 00:00,23/04/2024 - 06:03
cpu,Consumable,vsc34271,12.07 Hours,877.54 Hours,117205.68 Hours,13623824.0 Hours,22/04/2024 - 00:00,23/04/2024 - 06:03
cpu,Consumable,vsc34271,836.08 Hours,865.47 Hours,117193.61 Hours,13623824.0 Hours,12/04/2024 - 00:00,13/04/2024 - 06:03
cpu,Consumable,vsc34271,0.9 Hours,29.4 Hours,116357.53 Hours,13623824.0 Hours,11/04/2024 - 00:00,12/04/2024 - 06:03
cpu,Consumable,vsc33944,0.53 Hours,111932.47 Hours,116356.64 Hours,13623824.0 Hours,10/04/2024 - 00:00,11/04/2024 - 06:03
cpu,Consumable,vsc33944,262.72 Hours,111931.93 Hours,116356.1 Hours,13623824.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
cpu,Consumable,vsc35191,2004.04 Hours,4365.67 Hours,116093.38 Hours,13623824.0 Hours,05/04/2024 - 00:00,06/04/2024 - 06:03
cpu,Consumable,vsc35191,143.11 Hours,2361.63 Hours,114089.34 Hours,13623824.0 Hours,04/04/2024 - 00:00,05/04/2024 - 06:03
cpu,Consumable,vsc35191,2050.16 Hours,2218.52 Hours,113946.23 Hours,13623824.0 Hours,03/04/2024 - 00:00,04/04/2024 - 06:03
cpu,Consumable,vsc33944,1351.84 Hours,111669.21 Hours,111896.08 Hours,13623824.0 Hours,03/04/2024 - 00:00,04/04/2024 - 06:03
cpu,Consumable,vsc35191,10.44 Hours,168.37 Hours,110544.23 Hours,13623824.0 Hours,02/04/2024 - 00:00,03/04/2024 - 06:03
cpu,Consumable,vsc33944,497.96 Hours,110317.37 Hours,110533.79 Hours,13623824.0 Hours,02/04/2024 - 00:00,03/04/2024 - 06:03
cpu,Consumable,vsc31332,0.09 Hours,10.41 Hours,110035.84 Hours,13623824.0 Hours,02/04/2024 - 00:00,03/04/2024 - 06:03
cpu,Consumable,vsc33944,1015.37 Hours,109819.41 Hours,110035.74 Hours,13623824.0 Hours,29/03/2024 - 00:00,30/03/2024 - 06:03
cpu,Consumable,vsc33944,962.2 Hours,108804.04 Hours,109020.37 Hours,13623824.0 Hours,28/03/2024 - 00:00,29/03/2024 - 06:03
cpu,Consumable,vsc31332,6.01 Hours,10.32 Hours,108058.16 Hours,13623824.0 Hours,26/03/2024 - 00:00,27/03/2024 - 06:03
cpu,Consumable,vsc31332,4.31 Hours,4.31 Hours,108052.16 Hours,13623824.0 Hours,25/03/2024 - 00:00,26/03/2024 - 06:03
cpu,Consumable,vsc33944,406.79 Hours,107841.84 Hours,108047.85 Hours,13623824.0 Hours,20/03/2024 - 00:00,21/03/2024 - 06:03
cpu,Consumable,vsc33944,442.56 Hours,107435.04 Hours,107641.05 Hours,13623824.0 Hours,19/03/2024 - 00:00,20/03/2024 - 06:03
cpu,Consumable,vsc34271,13.21 Hours,28.5 Hours,107198.49 Hours,13623824.0 Hours,15/03/2024 - 00:00,16/03/2024 - 06:03
cpu,Consumable,vsc35191,128.88 Hours,157.93 Hours,107185.29 Hours,13623824.0 Hours,15/03/2024 - 00:00,16/03/2024 - 06:03
cpu,Consumable,vsc35191,13.69 Hours,29.05 Hours,107056.41 Hours,13623824.0 Hours,14/03/2024 - 00:00,15/03/2024 - 06:03
cpu,Consumable,vsc34271,15.29 Hours,15.29 Hours,107042.72 Hours,13623824.0 Hours,13/03/2024 - 00:00,14/03/2024 - 06:03
cpu,Consumable,vsc36222,19.59 Hours,19.59 Hours,107027.43 Hours,13623824.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc33944,756.59 Hours,106992.48 Hours,107007.85 Hours,13623824.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc33944,712.14 Hours,106235.9 Hours,106251.26 Hours,13623824.0 Hours,11/03/2024 - 00:00,12/03/2024 - 06:03
cpu,Consumable,vsc33944,220.48 Hours,105523.76 Hours,105539.12 Hours,13623824.0 Hours,07/03/2024 - 00:00,08/03/2024 - 06:03
cpu,Consumable,vsc33944,733.58 Hours,105303.28 Hours,105318.64 Hours,13623824.0 Hours,06/03/2024 - 00:00,07/03/2024 - 06:03
cpu,Consumable,vsc33944,48.71 Hours,104569.69 Hours,104585.05 Hours,13623824.0 Hours,05/03/2024 - 00:00,06/03/2024 - 06:03
cpu,Consumable,vsc33944,57.89 Hours,104520.99 Hours,104536.35 Hours,13623824.0 Hours,04/03/2024 - 00:00,05/03/2024 - 06:03
cpu,Consumable,vsc33944,308.58 Hours,104463.1 Hours,104478.46 Hours,13623824.0 Hours,02/03/2024 - 00:00,03/03/2024 - 06:03
cpu,Consumable,vsc33944,2915.66 Hours,104154.52 Hours,104169.88 Hours,13623824.0 Hours,01/03/2024 - 00:00,02/03/2024 - 06:03
cpu,Consumable,vsc33944,54.87 Hours,101238.86 Hours,101254.22 Hours,13623824.0 Hours,29/02/2024 - 00:00,01/03/2024 - 06:03
cpu,Consumable,vsc33944,214.51 Hours,101183.99 Hours,101199.35 Hours,13623824.0 Hours,28/02/2024 - 00:00,29/02/2024 - 06:03
cpu,Consumable,vsc33944,463.75 Hours,100969.48 Hours,100984.84 Hours,13623824.0 Hours,27/02/2024 - 00:00,28/02/2024 - 06:03
cpu,Consumable,vsc33944,15989.0 Hours,100505.74 Hours,100521.1 Hours,13623824.0 Hours,26/02/2024 - 00:00,27/02/2024 - 06:03
cpu,Consumable,vsc33944,39091.45 Hours,84516.74 Hours,84532.1 Hours,13623824.0 Hours,25/02/2024 - 00:00,26/02/2024 - 06:03
cpu,Consumable,vsc33944,34325.28 Hours,45425.29 Hours,45440.65 Hours,13623824.0 Hours,24/02/2024 - 00:00,25/02/2024 - 06:03
cpu,Consumable,vsc33944,11014.53 Hours,11100.0 Hours,11115.37 Hours,13623824.0 Hours,23/02/2024 - 00:00,24/02/2024 - 06:03
cpu,Consumable,vsc35191,15.36 Hours,15.36 Hours,100.84 Hours,13623824.0 Hours,22/02/2024 - 00:00,23/02/2024 - 06:03
cpu,Consumable,vsc33944,26.05 Hours,85.48 Hours,85.47 Hours,13623824.0 Hours,22/02/2024 - 00:00,23/02/2024 - 06:03
cpu,Consumable,vsc33944,59.42 Hours,59.42 Hours,59.42 Hours,13623824.0 Hours,21/02/2024 - 00:00,22/02/2024 - 06:03

credits,Consumable,vsc31332,384.04 Hours,1630528.75 Hours,12326915.49 Hours,13623824.0 Hours,16/12/2025 - 00:00,17/12/2025 - 06:03
credits,Consumable,vsc35191,424.48 Hours,6981138.22 Hours,12326531.45 Hours,13623824.0 Hours,16/12/2025 - 00:00,17/12/2025 - 06:03
credits,Consumable,vsc31497,9.62 Hours,90108.02 Hours,12326106.97 Hours,13623824.0 Hours,15/12/2025 - 00:00,16/12/2025 - 06:03
credits,Consumable,vsc31332,384.3 Hours,1630144.7 Hours,12326097.35 Hours,13623824.0 Hours,15/12/2025 - 00:00,16/12/2025 - 06:03
credits,Consumable,vsc35191,9720.37 Hours,6980713.74 Hours,12325713.05 Hours,13623824.0 Hours,15/12/2025 - 00:00,16/12/2025 - 06:03
credits,Consumable,vsc35191,298.62 Hours,6970993.37 Hours,12315992.68 Hours,13623824.0 Hours,12/12/2025 - 00:00,13/12/2025 - 06:03
credits,Consumable,vsc35191,6742.68 Hours,6970694.74 Hours,12315694.05 Hours,13623824.0 Hours,11/12/2025 - 00:00,12/12/2025 - 06:03
credits,Consumable,vsc31332,432.2 Hours,1629760.4 Hours,12308951.38 Hours,13623824.0 Hours,10/12/2025 - 00:00,11/12/2025 - 06:03
credits,Consumable,vsc35191,50.51 Hours,6963952.07 Hours,12308519.18 Hours,13623824.0 Hours,10/12/2025 - 00:00,11/12/2025 - 06:03
credits,Consumable,vsc31332,384.22 Hours,1629328.2 Hours,12308468.67 Hours,13623824.0 Hours,09/12/2025 - 00:00,10/12/2025 - 06:03
credits,Consumable,vsc35191,9279.82 Hours,6963901.55 Hours,12308084.45 Hours,13623824.0 Hours,09/12/2025 - 00:00,10/12/2025 - 06:03
credits,Consumable,vsc31332,420.33 Hours,1628943.98 Hours,12298804.62 Hours,13623824.0 Hours,08/12/2025 - 00:00,09/12/2025 - 06:03
credits,Consumable,vsc35191,6605.78 Hours,6954621.73 Hours,12298384.3 Hours,13623824.0 Hours,08/12/2025 - 00:00,09/12/2025 - 06:03
credits,Consumable,vsc35191,9216.18 Hours,6948015.95 Hours,12291778.52 Hours,13623824.0 Hours,06/12/2025 - 00:00,07/12/2025 - 06:03
credits,Consumable,vsc31332,819.59 Hours,1628523.65 Hours,12282562.34 Hours,13623824.0 Hours,05/12/2025 - 00:00,06/12/2025 - 06:03
credits,Consumable,vsc35191,10074.63 Hours,6938799.77 Hours,12281742.75 Hours,13623824.0 Hours,05/12/2025 - 00:00,06/12/2025 - 06:03
credits,Consumable,vsc31332,210.1 Hours,1627704.07 Hours,12271668.12 Hours,13623824.0 Hours,04/12/2025 - 00:00,05/12/2025 - 06:03
credits,Consumable,vsc31332,3523.83 Hours,1627493.97 Hours,12271458.02 Hours,13623824.0 Hours,03/12/2025 - 00:00,04/12/2025 - 06:03
credits,Consumable,vsc35191,6683.82 Hours,6928725.14 Hours,12267934.19 Hours,13623824.0 Hours,03/12/2025 - 00:00,04/12/2025 - 06:03
credits,Consumable,vsc35191,48.01 Hours,6922041.32 Hours,12261250.37 Hours,13623824.0 Hours,02/12/2025 - 00:00,03/12/2025 - 06:03
credits,Consumable,vsc31332,1281.88 Hours,1623970.13 Hours,12261202.36 Hours,13623824.0 Hours,02/12/2025 - 00:00,03/12/2025 - 06:03
credits,Consumable,vsc35191,48.02 Hours,6921993.31 Hours,12259920.48 Hours,13623824.0 Hours,01/12/2025 - 00:00,02/12/2025 - 06:03
credits,Consumable,vsc31332,1321.7 Hours,1622688.25 Hours,12259872.46 Hours,13623824.0 Hours,01/12/2025 - 00:00,02/12/2025 - 06:03
credits,Consumable,vsc31332,210.22 Hours,1621366.55 Hours,12258550.75 Hours,13623824.0 Hours,28/11/2025 - 00:00,29/11/2025 - 06:03
credits,Consumable,vsc34271,5184.5 Hours,1547801.48 Hours,12258340.53 Hours,13623824.0 Hours,28/11/2025 - 00:00,29/11/2025 - 06:03
credits,Consumable,vsc31332,210.1 Hours,1621156.33 Hours,12253156.03 Hours,13623824.0 Hours,27/11/2025 - 00:00,28/11/2025 - 06:03
credits,Consumable,vsc35191,12.01 Hours,6921945.29 Hours,12252945.93 Hours,13623824.0 Hours,26/11/2025 - 00:00,27/11/2025 - 06:03
credits,Consumable,vsc31332,210.27 Hours,1620946.23 Hours,12252933.92 Hours,13623824.0 Hours,26/11/2025 - 00:00,27/11/2025 - 06:03
credits,Consumable,vsc35191,6.0 Hours,6921933.28 Hours,12252723.65 Hours,13623824.0 Hours,25/11/2025 - 00:00,26/11/2025 - 06:03
credits,Consumable,vsc31332,396.58 Hours,1620735.96 Hours,12252717.65 Hours,13623824.0 Hours,25/11/2025 - 00:00,26/11/2025 - 06:03
credits,Consumable,vsc31332,303.34 Hours,1620339.38 Hours,12252321.07 Hours,13623824.0 Hours,24/11/2025 - 00:00,25/11/2025 - 06:03
credits,Consumable,vsc35191,2.0 Hours,6921927.28 Hours,12252017.73 Hours,13623824.0 Hours,24/11/2025 - 00:00,25/11/2025 - 06:03
credits,Consumable,vsc34271,72.01 Hours,1542616.98 Hours,12252015.73 Hours,13623824.0 Hours,24/11/2025 - 00:00,25/11/2025 - 06:03
credits,Consumable,vsc36222,2.02 Hours,3442.49 Hours,12251943.71 Hours,13623824.0 Hours,23/11/2025 - 00:00,24/11/2025 - 06:03
credits,Consumable,vsc36222,107.49 Hours,3440.47 Hours,12251941.69 Hours,13623824.0 Hours,16/11/2025 - 00:00,17/11/2025 - 06:03
credits,Consumable,vsc35191,73879.98 Hours,6921925.28 Hours,12251834.2 Hours,13623824.0 Hours,15/11/2025 - 00:00,16/11/2025 - 06:03
credits,Consumable,vsc31332,745.9 Hours,1620036.04 Hours,12177954.22 Hours,13623824.0 Hours,14/11/2025 - 00:00,15/11/2025 - 06:03
credits,Consumable,vsc36222,19.82 Hours,3332.97 Hours,12177208.32 Hours,13623824.0 Hours,14/11/2025 - 00:00,15/11/2025 - 06:03
credits,Consumable,vsc31332,281.78 Hours,1619290.14 Hours,12177188.5 Hours,13623824.0 Hours,13/11/2025 - 00:00,14/11/2025 - 06:03
credits,Consumable,vsc34271,75.4 Hours,1542544.97 Hours,12176906.72 Hours,13623824.0 Hours,13/11/2025 - 00:00,14/11/2025 - 06:03
credits,Consumable,vsc36222,59.79 Hours,3313.15 Hours,12176831.32 Hours,13623824.0 Hours,13/11/2025 - 00:00,14/11/2025 - 06:03
credits,Consumable,vsc36222,54.92 Hours,3253.36 Hours,12176771.52 Hours,13623824.0 Hours,12/11/2025 - 00:00,13/11/2025 - 06:03
credits,Consumable,vsc31332,4823.92 Hours,1619008.36 Hours,12176716.6 Hours,13623824.0 Hours,12/11/2025 - 00:00,13/11/2025 - 06:03
credits,Consumable,vsc34271,72.0 Hours,1542469.57 Hours,12171892.68 Hours,13623824.0 Hours,10/11/2025 - 00:00,11/11/2025 - 06:03
credits,Consumable,vsc31332,7922.06 Hours,1614184.44 Hours,12171820.67 Hours,13623824.0 Hours,10/11/2025 - 00:00,11/11/2025 - 06:03
credits,Consumable,vsc35191,12762.58 Hours,6848045.3 Hours,12163898.61 Hours,13623824.0 Hours,10/11/2025 - 00:00,11/11/2025 - 06:03
credits,Consumable,vsc35191,6406.23 Hours,6835282.71 Hours,12151136.03 Hours,13623824.0 Hours,09/11/2025 - 00:00,10/11/2025 - 06:03
credits,Consumable,vsc34271,48.74 Hours,1542397.57 Hours,12144729.8 Hours,13623824.0 Hours,07/11/2025 - 00:00,08/11/2025 - 06:03
credits,Consumable,vsc35191,8712.35 Hours,6828876.48 Hours,12144681.06 Hours,13623824.0 Hours,07/11/2025 - 00:00,08/11/2025 - 06:03
credits,Consumable,vsc31332,6128.04 Hours,1606262.38 Hours,12135968.71 Hours,13623824.0 Hours,07/11/2025 - 00:00,08/11/2025 - 06:03
credits,Consumable,vsc34271,29.23 Hours,1542348.83 Hours,12129840.67 Hours,13623824.0 Hours,06/11/2025 - 00:00,07/11/2025 - 06:03
credits,Consumable,vsc31332,1123.22 Hours,1600134.33 Hours,12129811.45 Hours,13623824.0 Hours,06/11/2025 - 00:00,07/11/2025 - 06:03
credits,Consumable,vsc35191,74001.85 Hours,6820164.13 Hours,12128688.22 Hours,13623824.0 Hours,06/11/2025 - 00:00,07/11/2025 - 06:03
credits,Consumable,vsc31332,577.73 Hours,1599011.11 Hours,12054686.37 Hours,13623824.0 Hours,05/11/2025 - 00:00,06/11/2025 - 06:03
credits,Consumable,vsc35191,440.1 Hours,6746162.28 Hours,12054108.64 Hours,13623824.0 Hours,05/11/2025 - 00:00,06/11/2025 - 06:03
credits,Consumable,vsc31332,30.46 Hours,1598433.38 Hours,12053668.54 Hours,13623824.0 Hours,04/11/2025 - 00:00,05/11/2025 - 06:03
credits,Consumable,vsc31332,798.4 Hours,1598402.93 Hours,12053638.08 Hours,13623824.0 Hours,03/11/2025 - 00:00,04/11/2025 - 06:03
credits,Consumable,vsc35191,15136.25 Hours,6745722.18 Hours,12052839.68 Hours,13623824.0 Hours,03/11/2025 - 00:00,04/11/2025 - 06:03
credits,Consumable,vsc31332,777.62 Hours,1597604.53 Hours,12037703.43 Hours,13623824.0 Hours,30/10/2025 - 00:00,31/10/2025 - 06:03
credits,Consumable,vsc35191,3.35 Hours,6730585.93 Hours,12036925.81 Hours,13623824.0 Hours,29/10/2025 - 00:00,30/10/2025 - 06:03
credits,Consumable,vsc31332,403.85 Hours,1596826.9 Hours,12036922.46 Hours,13623824.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc34271,48.76 Hours,1542319.6 Hours,12036518.61 Hours,13623824.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc35191,74091.68 Hours,6730582.58 Hours,12036469.85 Hours,13623824.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc31332,40.34 Hours,1596423.05 Hours,11962378.17 Hours,13623824.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc35191,246.25 Hours,6656490.89 Hours,11962337.83 Hours,13623824.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc34271,38.97 Hours,1542270.85 Hours,11962091.58 Hours,13623824.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc34271,2.02 Hours,1542231.87 Hours,11962052.61 Hours,13623824.0 Hours,24/10/2025 - 00:00,25/10/2025 - 06:03
credits,Consumable,vsc31332,34.92 Hours,1596382.72 Hours,11962050.59 Hours,13623824.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc34271,92.46 Hours,1542229.86 Hours,11962015.67 Hours,13623824.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc35191,7.41 Hours,6656244.64 Hours,11961923.21 Hours,13623824.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc34271,1.43 Hours,1542137.39 Hours,11961915.8 Hours,13623824.0 Hours,22/10/2025 - 00:00,23/10/2025 - 06:03
credits,Consumable,vsc35191,50530.7 Hours,6656237.23 Hours,11961914.37 Hours,13623824.0 Hours,21/10/2025 - 00:00,22/10/2025 - 06:03
credits,Consumable,vsc34271,109.86 Hours,1542135.97 Hours,11911383.67 Hours,13623824.0 Hours,20/10/2025 - 00:00,21/10/2025 - 06:03
credits,Consumable,vsc35191,455.54 Hours,6605706.53 Hours,11911273.81 Hours,13623824.0 Hours,20/10/2025 - 00:00,21/10/2025 - 06:03
credits,Consumable,vsc35191,48902.86 Hours,6605250.99 Hours,11910818.27 Hours,13623824.0 Hours,19/10/2025 - 00:00,20/10/2025 - 06:03
credits,Consumable,vsc35191,77057.73 Hours,6556348.12 Hours,11861915.4 Hours,13623824.0 Hours,17/10/2025 - 00:00,18/10/2025 - 06:03
credits,Consumable,vsc34271,25.11 Hours,1542026.1 Hours,11784857.67 Hours,13623824.0 Hours,16/10/2025 - 00:00,17/10/2025 - 06:03
credits,Consumable,vsc31332,31.02 Hours,1596347.8 Hours,11784832.56 Hours,13623824.0 Hours,15/10/2025 - 00:00,16/10/2025 - 06:03
credits,Consumable,vsc35191,6753.64 Hours,6479290.4 Hours,11784801.54 Hours,13623824.0 Hours,15/10/2025 - 00:00,16/10/2025 - 06:03
credits,Consumable,vsc34271,1.16 Hours,1542000.99 Hours,11778047.9 Hours,13623824.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc31332,28.36 Hours,1596316.78 Hours,11778046.74 Hours,13623824.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc35191,0.18 Hours,6472536.76 Hours,11778018.38 Hours,13623824.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc31332,2.0 Hours,1596288.42 Hours,11778018.2 Hours,13623824.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc34271,40.06 Hours,1541999.83 Hours,11778016.19 Hours,13623824.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc35191,59.3 Hours,6472536.58 Hours,11777976.13 Hours,13623824.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc35191,16528.58 Hours,6472477.28 Hours,11777916.83 Hours,13623824.0 Hours,11/10/2025 - 00:00,12/10/2025 - 06:03
credits,Consumable,vsc31332,4.3 Hours,1596286.41 Hours,11761388.26 Hours,13623824.0 Hours,10/10/2025 - 00:00,11/10/2025 - 06:03
credits,Consumable,vsc35191,651.13 Hours,6455948.7 Hours,11761383.96 Hours,13623824.0 Hours,10/10/2025 - 00:00,11/10/2025 - 06:03
credits,Consumable,vsc31497,127.86 Hours,90098.4 Hours,11760732.83 Hours,13623824.0 Hours,09/10/2025 - 00:00,10/10/2025 - 06:03
credits,Consumable,vsc34271,32.47 Hours,1541959.77 Hours,11760604.97 Hours,13623824.0 Hours,09/10/2025 - 00:00,10/10/2025 - 06:03
credits,Consumable,vsc35191,879.25 Hours,6455297.57 Hours,11760572.51 Hours,13623824.0 Hours,09/10/2025 - 00:00,10/10/2025 - 06:03
credits,Consumable,vsc35191,1089.57 Hours,6454418.32 Hours,11759693.26 Hours,13623824.0 Hours,08/10/2025 - 00:00,09/10/2025 - 06:03
credits,Consumable,vsc31497,1.0 Hours,89970.55 Hours,11758603.68 Hours,13623824.0 Hours,07/10/2025 - 00:00,08/10/2025 - 06:03
credits,Consumable,vsc34271,119.73 Hours,1541927.3 Hours,11758602.68 Hours,13623824.0 Hours,07/10/2025 - 00:00,08/10/2025 - 06:03
credits,Consumable,vsc34271,28.34 Hours,1541807.57 Hours,11758482.95 Hours,13623824.0 Hours,06/10/2025 - 00:00,07/10/2025 - 06:03
credits,Consumable,vsc31497,28.16 Hours,89969.54 Hours,11758454.61 Hours,13623824.0 Hours,06/10/2025 - 00:00,07/10/2025 - 06:03
credits,Consumable,vsc35191,1089.54 Hours,6453328.75 Hours,11758426.46 Hours,13623824.0 Hours,06/10/2025 - 00:00,07/10/2025 - 06:03
credits,Consumable,vsc34271,80.52 Hours,1541779.23 Hours,11757336.92 Hours,13623824.0 Hours,03/10/2025 - 00:00,04/10/2025 - 06:03
credits,Consumable,vsc35191,48.46 Hours,6452239.21 Hours,11757256.4 Hours,13623824.0 Hours,03/10/2025 - 00:00,04/10/2025 - 06:03
credits,Consumable,vsc34271,64.41 Hours,1541698.71 Hours,11757207.94 Hours,13623824.0 Hours,02/10/2025 - 00:00,03/10/2025 - 06:03
credits,Consumable,vsc35191,72.01 Hours,6452190.75 Hours,11757143.53 Hours,13623824.0 Hours,02/10/2025 - 00:00,03/10/2025 - 06:03
credits,Consumable,vsc35191,5.07 Hours,6452118.75 Hours,11757071.52 Hours,13623824.0 Hours,01/10/2025 - 00:00,02/10/2025 - 06:03
credits,Consumable,vsc34271,83.03 Hours,1541634.3 Hours,11757066.45 Hours,13623824.0 Hours,01/10/2025 - 00:00,02/10/2025 - 06:03
credits,Consumable,vsc34271,5.96 Hours,1541551.27 Hours,11756983.42 Hours,13623824.0 Hours,30/09/2025 - 00:00,01/10/2025 - 06:03
credits,Consumable,vsc34271,430.37 Hours,1541545.32 Hours,11756977.47 Hours,13623824.0 Hours,29/09/2025 - 00:00,30/09/2025 - 06:03
credits,Consumable,vsc35191,146.33 Hours,6452113.67 Hours,11756547.09 Hours,13623824.0 Hours,29/09/2025 - 00:00,30/09/2025 - 06:03
credits,Consumable,vsc34271,29.92 Hours,1541114.94 Hours,11756400.77 Hours,13623824.0 Hours,26/09/2025 - 00:00,27/09/2025 - 06:03
credits,Consumable,vsc35191,5.85 Hours,6451967.35 Hours,11756370.84 Hours,13623824.0 Hours,25/09/2025 - 00:00,26/09/2025 - 06:04
credits,Consumable,vsc34271,438.24 Hours,1541085.02 Hours,11756365.0 Hours,13623824.0 Hours,25/09/2025 - 00:00,26/09/2025 - 06:03
credits,Consumable,vsc34271,59.49 Hours,1540646.78 Hours,11755926.76 Hours,13623824.0 Hours,24/09/2025 - 00:00,25/09/2025 - 06:03
credits,Consumable,vsc35191,128.71 Hours,6451961.5 Hours,11755867.26 Hours,13623824.0 Hours,24/09/2025 - 00:00,25/09/2025 - 06:03
credits,Consumable,vsc31497,618.58 Hours,89941.39 Hours,11755738.55 Hours,13623824.0 Hours,23/09/2025 - 00:00,24/09/2025 - 06:03
