Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
credits,Consumable,vsc46032,35245.87 Hours,3599588.71 Hours,19648690.26 Hours,51217784.0 Hours,17/05/2025 - 00:00,18/05/2025 - 06:03
credits,Consumable,vsc45302,9.32 Hours,892783.09 Hours,19613444.39 Hours,51217784.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
credits,Consumable,vsc45628,13385.65 Hours,1622216.06 Hours,19613435.07 Hours,51217784.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
credits,Consumable,vsc45381,5958.4 Hours,7622497.21 Hours,19600049.42 Hours,51217784.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
credits,Consumable,vsc46032,34485.76 Hours,3564342.85 Hours,19594091.02 Hours,51217784.0 Hours,16/05/2025 - 00:00,17/05/2025 - 06:03
credits,Consumable,vsc45381,132.8 Hours,7616538.81 Hours,19559605.26 Hours,51217784.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
credits,Consumable,vsc45302,11.45 Hours,892773.77 Hours,19559472.46 Hours,51217784.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
credits,Consumable,vsc45628,2763.59 Hours,1608830.41 Hours,19559461.01 Hours,51217784.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
credits,Consumable,vsc46032,1175.46 Hours,3529857.08 Hours,19556697.42 Hours,51217784.0 Hours,15/05/2025 - 00:00,16/05/2025 - 06:03
credits,Consumable,vsc45302,2.94 Hours,892762.32 Hours,19555521.96 Hours,51217784.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
credits,Consumable,vsc46032,9108.59 Hours,3528681.63 Hours,19555519.02 Hours,51217784.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
credits,Consumable,vsc45628,9892.01 Hours,1606066.82 Hours,19546410.43 Hours,51217784.0 Hours,14/05/2025 - 00:00,15/05/2025 - 06:03
credits,Consumable,vsc45628,4216.57 Hours,1596174.8 Hours,19536518.41 Hours,51217784.0 Hours,13/05/2025 - 00:00,14/05/2025 - 06:03
credits,Consumable,vsc45628,3022.51 Hours,1591958.23 Hours,19532301.84 Hours,51217784.0 Hours,05/05/2025 - 00:00,06/05/2025 - 06:03
credits,Consumable,vsc45302,5.82 Hours,892759.38 Hours,19529279.33 Hours,51217784.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
credits,Consumable,vsc46032,9614.79 Hours,3519573.04 Hours,19529273.52 Hours,51217784.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
credits,Consumable,vsc45628,33418.52 Hours,1588935.72 Hours,19519658.73 Hours,51217784.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
credits,Consumable,vsc45381,72.05 Hours,7616406.01 Hours,19486240.21 Hours,51217784.0 Hours,04/05/2025 - 00:00,05/05/2025 - 06:03
credits,Consumable,vsc45302,10.23 Hours,892753.56 Hours,19486168.17 Hours,51217784.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
credits,Consumable,vsc45381,5486.2 Hours,7616333.96 Hours,19486157.93 Hours,51217784.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
credits,Consumable,vsc45628,30255.69 Hours,1555517.21 Hours,19480671.73 Hours,51217784.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
credits,Consumable,vsc46032,17343.15 Hours,3509958.25 Hours,19450416.04 Hours,51217784.0 Hours,03/05/2025 - 00:00,04/05/2025 - 06:03
credits,Consumable,vsc45302,300.95 Hours,892743.33 Hours,19433072.89 Hours,51217784.0 Hours,02/05/2025 - 00:00,03/05/2025 - 06:03
credits,Consumable,vsc45628,24309.97 Hours,1525261.51 Hours,19432771.94 Hours,51217784.0 Hours,02/05/2025 - 00:00,03/05/2025 - 06:03
credits,Consumable,vsc45381,43601.45 Hours,7610847.76 Hours,19408461.97 Hours,51217784.0 Hours,02/05/2025 - 00:00,03/05/2025 - 06:03
credits,Consumable,vsc46032,17165.37 Hours,3492615.11 Hours,19364860.52 Hours,51217784.0 Hours,02/05/2025 - 00:00,03/05/2025 - 06:03
credits,Consumable,vsc45628,23632.15 Hours,1500951.54 Hours,19347695.15 Hours,51217784.0 Hours,01/05/2025 - 00:00,02/05/2025 - 06:03
credits,Consumable,vsc45302,1943.47 Hours,892442.38 Hours,19324063.0 Hours,51217784.0 Hours,01/05/2025 - 00:00,02/05/2025 - 06:03
credits,Consumable,vsc45381,6357.26 Hours,7567246.31 Hours,19322119.54 Hours,51217784.0 Hours,01/05/2025 - 00:00,02/05/2025 - 06:03
credits,Consumable,vsc46032,6727.83 Hours,3475449.74 Hours,19315762.28 Hours,51217784.0 Hours,01/05/2025 - 00:00,02/05/2025 - 06:03
credits,Consumable,vsc46275,24.0 Hours,242018.65 Hours,19309034.44 Hours,51217784.0 Hours,30/04/2025 - 00:00,01/05/2025 - 06:03
credits,Consumable,vsc45381,266.33 Hours,7560889.05 Hours,19309010.44 Hours,51217784.0 Hours,30/04/2025 - 00:00,01/05/2025 - 06:03
credits,Consumable,vsc45302,2869.44 Hours,890498.92 Hours,19308744.12 Hours,51217784.0 Hours,30/04/2025 - 00:00,01/05/2025 - 06:03
credits,Consumable,vsc45628,11344.16 Hours,1477319.39 Hours,19305874.67 Hours,51217784.0 Hours,30/04/2025 - 00:00,01/05/2025 - 06:03
credits,Consumable,vsc46032,374.01 Hours,3468721.91 Hours,19294530.52 Hours,51217784.0 Hours,30/04/2025 - 00:00,01/05/2025 - 06:03
credits,Consumable,vsc45381,319.13 Hours,7560622.72 Hours,19294156.51 Hours,51217784.0 Hours,29/04/2025 - 00:00,30/04/2025 - 06:03
credits,Consumable,vsc45628,20997.3 Hours,1465975.24 Hours,19293837.38 Hours,51217784.0 Hours,29/04/2025 - 00:00,30/04/2025 - 06:03
credits,Consumable,vsc45302,2806.4 Hours,887629.47 Hours,19272840.08 Hours,51217784.0 Hours,29/04/2025 - 00:00,30/04/2025 - 06:03
credits,Consumable,vsc46032,18701.37 Hours,3468347.9 Hours,19270033.68 Hours,51217784.0 Hours,29/04/2025 - 00:00,30/04/2025 - 06:03
credits,Consumable,vsc43004,140.86 Hours,3044.29 Hours,19251332.31 Hours,51217784.0 Hours,28/04/2025 - 00:00,29/04/2025 - 06:03
credits,Consumable,vsc45381,119.45 Hours,7560303.59 Hours,19251191.45 Hours,51217784.0 Hours,28/04/2025 - 00:00,29/04/2025 - 06:03
credits,Consumable,vsc45302,1753.6 Hours,884823.07 Hours,19251071.99 Hours,51217784.0 Hours,28/04/2025 - 00:00,29/04/2025 - 06:03
credits,Consumable,vsc45628,20752.66 Hours,1444977.94 Hours,19249318.39 Hours,51217784.0 Hours,28/04/2025 - 00:00,29/04/2025 - 06:03
credits,Consumable,vsc46032,18561.96 Hours,3449646.53 Hours,19228565.73 Hours,51217784.0 Hours,28/04/2025 - 00:00,29/04/2025 - 06:03
credits,Consumable,vsc45628,16845.4 Hours,1424225.28 Hours,19210003.77 Hours,51217784.0 Hours,27/04/2025 - 00:00,28/04/2025 - 06:03
credits,Consumable,vsc46032,40515.61 Hours,3431084.57 Hours,19193158.37 Hours,51217784.0 Hours,27/04/2025 - 00:00,28/04/2025 - 06:03
credits,Consumable,vsc45381,209.53 Hours,7560184.14 Hours,19152642.76 Hours,51217784.0 Hours,26/04/2025 - 00:00,27/04/2025 - 06:03
credits,Consumable,vsc45628,28181.5 Hours,1407379.87 Hours,19152433.23 Hours,51217784.0 Hours,26/04/2025 - 00:00,27/04/2025 - 06:03
credits,Consumable,vsc46032,41050.96 Hours,3390568.96 Hours,19124251.74 Hours,51217784.0 Hours,26/04/2025 - 00:00,27/04/2025 - 06:03
credits,Consumable,vsc45302,1.22 Hours,883069.47 Hours,19083200.78 Hours,51217784.0 Hours,25/04/2025 - 00:00,26/04/2025 - 06:03
credits,Consumable,vsc45628,17336.49 Hours,1379198.38 Hours,19083199.56 Hours,51217784.0 Hours,25/04/2025 - 00:00,26/04/2025 - 06:03
credits,Consumable,vsc45381,60.04 Hours,7559974.61 Hours,19065863.07 Hours,51217784.0 Hours,25/04/2025 - 00:00,26/04/2025 - 06:03
credits,Consumable,vsc46032,29925.16 Hours,3349518.0 Hours,19065803.02 Hours,51217784.0 Hours,25/04/2025 - 00:00,26/04/2025 - 06:03
credits,Consumable,vsc43004,104.27 Hours,2903.42 Hours,19035877.87 Hours,51217784.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
credits,Consumable,vsc45628,15712.39 Hours,1361861.88 Hours,19035773.6 Hours,51217784.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
credits,Consumable,vsc45381,2917.8 Hours,7559914.57 Hours,19020061.21 Hours,51217784.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
credits,Consumable,vsc46032,26078.9 Hours,3319592.85 Hours,19017143.41 Hours,51217784.0 Hours,24/04/2025 - 00:00,25/04/2025 - 06:03
credits,Consumable,vsc43004,32.5 Hours,2799.16 Hours,18991064.52 Hours,51217784.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
credits,Consumable,vsc45263,34.3 Hours,5529173.15 Hours,18991032.02 Hours,51217784.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
credits,Consumable,vsc45302,9.0 Hours,883068.25 Hours,18990997.72 Hours,51217784.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
credits,Consumable,vsc45628,15736.5 Hours,1346149.49 Hours,18990988.72 Hours,51217784.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
credits,Consumable,vsc45381,778.84 Hours,7556996.77 Hours,18975252.23 Hours,51217784.0 Hours,23/04/2025 - 00:00,24/04/2025 - 06:03
credits,Consumable,vsc45263,193.76 Hours,5529138.86 Hours,18974473.39 Hours,51217784.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
credits,Consumable,vsc45381,750.46 Hours,7556217.94 Hours,18974279.63 Hours,51217784.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
credits,Consumable,vsc46275,698.84 Hours,241994.65 Hours,18973529.17 Hours,51217784.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
credits,Consumable,vsc45628,15206.54 Hours,1330413.0 Hours,18972830.33 Hours,51217784.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
credits,Consumable,vsc46032,10479.5 Hours,3293513.95 Hours,18957623.79 Hours,51217784.0 Hours,22/04/2025 - 00:00,23/04/2025 - 06:03
credits,Consumable,vsc45381,60.01 Hours,7555467.48 Hours,18947144.29 Hours,51217784.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
credits,Consumable,vsc45628,19412.31 Hours,1315206.45 Hours,18947084.27 Hours,51217784.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
credits,Consumable,vsc46032,29953.14 Hours,3283034.45 Hours,18927671.96 Hours,51217784.0 Hours,21/04/2025 - 00:00,22/04/2025 - 06:03
credits,Consumable,vsc45302,1915.98 Hours,883059.25 Hours,18897718.82 Hours,51217784.0 Hours,20/04/2025 - 00:00,21/04/2025 - 06:03
credits,Consumable,vsc45628,22806.08 Hours,1295794.14 Hours,18895802.84 Hours,51217784.0 Hours,20/04/2025 - 00:00,21/04/2025 - 06:03
credits,Consumable,vsc46032,29438.01 Hours,3253081.31 Hours,18872996.76 Hours,51217784.0 Hours,20/04/2025 - 00:00,21/04/2025 - 06:03
credits,Consumable,vsc45302,4921.92 Hours,881143.27 Hours,18843558.75 Hours,51217784.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
credits,Consumable,vsc45628,18749.58 Hours,1272988.06 Hours,18838636.83 Hours,51217784.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
credits,Consumable,vsc46032,22756.37 Hours,3223643.3 Hours,18819887.25 Hours,51217784.0 Hours,19/04/2025 - 00:00,20/04/2025 - 06:03
credits,Consumable,vsc45381,1729.11 Hours,7555407.47 Hours,18797130.88 Hours,51217784.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
credits,Consumable,vsc45302,4527.04 Hours,876221.35 Hours,18795401.77 Hours,51217784.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
credits,Consumable,vsc45628,18543.36 Hours,1254238.48 Hours,18790874.73 Hours,51217784.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
credits,Consumable,vsc46032,28991.0 Hours,3200886.93 Hours,18772331.37 Hours,51217784.0 Hours,18/04/2025 - 00:00,19/04/2025 - 06:03
credits,Consumable,vsc45302,2910.58 Hours,871694.31 Hours,18743340.37 Hours,51217784.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
credits,Consumable,vsc46275,5269.16 Hours,241295.8 Hours,18740429.79 Hours,51217784.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
credits,Consumable,vsc45628,12416.43 Hours,1235695.12 Hours,18735160.63 Hours,51217784.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
credits,Consumable,vsc46032,27484.16 Hours,3171895.92 Hours,18722744.2 Hours,51217784.0 Hours,17/04/2025 - 00:00,18/04/2025 - 06:03
credits,Consumable,vsc46275,2833.26 Hours,236026.65 Hours,18695260.04 Hours,51217784.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
credits,Consumable,vsc45302,883.97 Hours,868783.73 Hours,18692426.78 Hours,51217784.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
credits,Consumable,vsc45628,3988.47 Hours,1223278.69 Hours,18691542.81 Hours,51217784.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
credits,Consumable,vsc45381,552.92 Hours,7553678.36 Hours,18687554.34 Hours,51217784.0 Hours,16/04/2025 - 00:00,17/04/2025 - 06:03
credits,Consumable,vsc45263,54.9 Hours,5528945.1 Hours,18687001.42 Hours,51217784.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
credits,Consumable,vsc45381,122.92 Hours,7553125.44 Hours,18686946.52 Hours,51217784.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
credits,Consumable,vsc45628,4479.43 Hours,1219290.22 Hours,18686823.61 Hours,51217784.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
credits,Consumable,vsc46275,2141.41 Hours,233193.39 Hours,18682344.18 Hours,51217784.0 Hours,15/04/2025 - 00:00,16/04/2025 - 06:03
credits,Consumable,vsc45628,675.09 Hours,1214810.79 Hours,18680202.77 Hours,51217784.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
credits,Consumable,vsc45263,149.87 Hours,5528890.2 Hours,18679527.67 Hours,51217784.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
credits,Consumable,vsc46275,5207.57 Hours,231051.98 Hours,18679377.8 Hours,51217784.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
credits,Consumable,vsc45381,10494.66 Hours,7553002.52 Hours,18674170.23 Hours,51217784.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
credits,Consumable,vsc46032,11325.23 Hours,3144411.76 Hours,18663675.57 Hours,51217784.0 Hours,14/04/2025 - 00:00,15/04/2025 - 06:03
credits,Consumable,vsc46275,8106.95 Hours,225844.4 Hours,18652350.34 Hours,51217784.0 Hours,13/04/2025 - 00:00,14/04/2025 - 06:03
credits,Consumable,vsc45381,15525.8 Hours,7542507.86 Hours,18644243.39 Hours,51217784.0 Hours,13/04/2025 - 00:00,14/04/2025 - 06:03
credits,Consumable,vsc46032,36079.47 Hours,3133086.54 Hours,18628717.6 Hours,51217784.0 Hours,13/04/2025 - 00:00,14/04/2025 - 06:03
credits,Consumable,vsc46275,3153.14 Hours,217737.45 Hours,18592638.13 Hours,51217784.0 Hours,12/04/2025 - 00:00,13/04/2025 - 06:03
credits,Consumable,vsc46032,2095.4 Hours,3097007.07 Hours,18589484.99 Hours,51217784.0 Hours,12/04/2025 - 00:00,13/04/2025 - 06:03
credits,Consumable,vsc45381,31199.94 Hours,7526982.07 Hours,18587389.6 Hours,51217784.0 Hours,12/04/2025 - 00:00,13/04/2025 - 06:03
credits,Consumable,vsc46275,397.87 Hours,214584.32 Hours,18556189.65 Hours,51217784.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
credits,Consumable,vsc45381,3890.44 Hours,7495782.12 Hours,18555791.78 Hours,51217784.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
credits,Consumable,vsc45263,19003.81 Hours,5528740.33 Hours,18551901.35 Hours,51217784.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
credits,Consumable,vsc46032,16546.31 Hours,3094911.67 Hours,18532897.54 Hours,51217784.0 Hours,11/04/2025 - 00:00,12/04/2025 - 06:03
credits,Consumable,vsc45381,109.63 Hours,7491891.69 Hours,18516351.23 Hours,51217784.0 Hours,10/04/2025 - 00:00,11/04/2025 - 06:03
credits,Consumable,vsc45263,44124.1 Hours,5509736.52 Hours,18516241.6 Hours,51217784.0 Hours,10/04/2025 - 00:00,11/04/2025 - 06:03
credits,Consumable,vsc46032,31188.59 Hours,3078365.37 Hours,18472117.5 Hours,51217784.0 Hours,10/04/2025 - 00:00,11/04/2025 - 06:03
credits,Consumable,vsc45263,39034.01 Hours,5465612.42 Hours,18440928.92 Hours,51217784.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
credits,Consumable,vsc46032,8614.41 Hours,3047176.78 Hours,18401894.9 Hours,51217784.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
credits,Consumable,vsc45381,685.64 Hours,7491782.06 Hours,18393280.5 Hours,51217784.0 Hours,09/04/2025 - 00:00,10/04/2025 - 06:03
credits,Consumable,vsc46032,1203.2 Hours,3038562.38 Hours,18392594.85 Hours,51217784.0 Hours,08/04/2025 - 00:00,09/04/2025 - 06:03
credits,Consumable,vsc45381,99.77 Hours,7491096.41 Hours,18391391.65 Hours,51217784.0 Hours,08/04/2025 - 00:00,09/04/2025 - 06:03
credits,Consumable,vsc46032,1103.72 Hours,3037359.18 Hours,18391291.88 Hours,51217784.0 Hours,07/04/2025 - 00:00,08/04/2025 - 06:03
credits,Consumable,vsc45263,147.11 Hours,5426578.4 Hours,18390188.16 Hours,51217784.0 Hours,07/04/2025 - 00:00,08/04/2025 - 06:03
credits,Consumable,vsc45381,311.52 Hours,7490996.64 Hours,18390041.06 Hours,51217784.0 Hours,07/04/2025 - 00:00,08/04/2025 - 06:03
credits,Consumable,vsc45302,1102.97 Hours,867899.76 Hours,18389729.54 Hours,51217784.0 Hours,06/04/2025 - 00:00,07/04/2025 - 06:03
credits,Consumable,vsc45302,5848.04 Hours,866796.79 Hours,18388626.57 Hours,51217784.0 Hours,05/04/2025 - 00:00,06/04/2025 - 06:03
credits,Consumable,vsc46032,16920.75 Hours,3036255.46 Hours,18382778.54 Hours,51217784.0 Hours,05/04/2025 - 00:00,06/04/2025 - 06:03
credits,Consumable,vsc45302,2373.51 Hours,860948.76 Hours,18365857.79 Hours,51217784.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
credits,Consumable,vsc45263,168.31 Hours,5426431.3 Hours,18363484.28 Hours,51217784.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
credits,Consumable,vsc45381,12646.14 Hours,7490685.12 Hours,18363315.97 Hours,51217784.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
credits,Consumable,vsc46032,6085.02 Hours,3019334.71 Hours,18350669.84 Hours,51217784.0 Hours,04/04/2025 - 00:00,05/04/2025 - 06:03
credits,Consumable,vsc45263,149.19 Hours,5426262.99 Hours,18344584.82 Hours,51217784.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
credits,Consumable,vsc45381,15241.59 Hours,7478038.99 Hours,18344435.62 Hours,51217784.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
credits,Consumable,vsc46032,10489.85 Hours,3013249.69 Hours,18329194.03 Hours,51217784.0 Hours,03/04/2025 - 00:00,04/04/2025 - 06:03
credits,Consumable,vsc45263,148.6 Hours,5426113.8 Hours,18318704.19 Hours,51217784.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
credits,Consumable,vsc45381,173.17 Hours,7462797.39 Hours,18318555.58 Hours,51217784.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
credits,Consumable,vsc46032,15874.3 Hours,3002759.85 Hours,18318382.41 Hours,51217784.0 Hours,02/04/2025 - 00:00,03/04/2025 - 06:03
credits,Consumable,vsc45263,294.5 Hours,5425965.19 Hours,18302508.12 Hours,51217784.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
credits,Consumable,vsc45381,296.69 Hours,7462624.22 Hours,18302213.62 Hours,51217784.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
credits,Consumable,vsc46032,23934.78 Hours,2986885.55 Hours,18301916.93 Hours,51217784.0 Hours,01/04/2025 - 00:00,02/04/2025 - 06:03
credits,Consumable,vsc45263,258.28 Hours,5425670.69 Hours,18277982.15 Hours,51217784.0 Hours,31/03/2025 - 00:00,01/04/2025 - 06:03
credits,Consumable,vsc45381,162.5 Hours,7462327.53 Hours,18277723.87 Hours,51217784.0 Hours,31/03/2025 - 00:00,01/04/2025 - 06:03
credits,Consumable,vsc46032,51526.37 Hours,2962950.78 Hours,18277561.37 Hours,51217784.0 Hours,31/03/2025 - 00:00,01/04/2025 - 06:03
credits,Consumable,vsc45263,32295.4 Hours,5425412.42 Hours,18226035.0 Hours,51217784.0 Hours,30/03/2025 - 00:00,31/03/2025 - 06:03
credits,Consumable,vsc46032,49196.05 Hours,2911424.4 Hours,18193739.6 Hours,51217784.0 Hours,30/03/2025 - 00:00,31/03/2025 - 06:03
credits,Consumable,vsc45263,45703.19 Hours,5393117.02 Hours,18144543.55 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc45381,1832.38 Hours,7462165.03 Hours,18098840.36 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc46032,55577.78 Hours,2862228.35 Hours,18097007.97 Hours,51217784.0 Hours,29/03/2025 - 00:00,30/03/2025 - 06:03
credits,Consumable,vsc48877,5.95 Hours,35.08 Hours,18041430.2 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46275,838.71 Hours,214186.45 Hours,18041424.25 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc45263,3679.29 Hours,5347413.82 Hours,18040585.55 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc45381,285.66 Hours,7460332.65 Hours,18036906.25 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46032,17809.64 Hours,2806650.57 Hours,18036620.59 Hours,51217784.0 Hours,28/03/2025 - 00:00,29/03/2025 - 06:03
credits,Consumable,vsc46275,12.94 Hours,213347.74 Hours,18018810.95 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc45263,1102.82 Hours,5343734.53 Hours,18018798.01 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc46032,48848.71 Hours,2788840.94 Hours,18017695.19 Hours,51217784.0 Hours,27/03/2025 - 00:00,28/03/2025 - 06:03
credits,Consumable,vsc43004,4.7 Hours,2766.66 Hours,17968846.48 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc45263,278.24 Hours,5342631.71 Hours,17968841.78 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc45381,2690.03 Hours,7460046.99 Hours,17968563.54 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc46032,68831.11 Hours,2739992.22 Hours,17965873.51 Hours,51217784.0 Hours,26/03/2025 - 00:00,27/03/2025 - 06:04
credits,Consumable,vsc46275,57.53 Hours,213334.8 Hours,17897042.39 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc46032,2754.54 Hours,2671161.11 Hours,17896984.87 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45263,32.03 Hours,5342353.47 Hours,17894230.32 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45381,258.27 Hours,7457356.96 Hours,17894198.3 Hours,51217784.0 Hours,25/03/2025 - 00:00,26/03/2025 - 06:03
credits,Consumable,vsc45381,390.36 Hours,7457098.69 Hours,17893940.03 Hours,51217784.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
credits,Consumable,vsc46275,257.56 Hours,213277.27 Hours,17893549.67 Hours,51217784.0 Hours,24/03/2025 - 00:00,25/03/2025 - 06:03
credits,Consumable,vsc45381,86.5 Hours,7456708.33 Hours,17893292.1 Hours,51217784.0 Hours,22/03/2025 - 00:00,23/03/2025 - 06:03
credits,Consumable,vsc45381,161.39 Hours,7456621.83 Hours,17893205.6 Hours,51217784.0 Hours,21/03/2025 - 00:00,22/03/2025 - 06:03
credits,Consumable,vsc46275,5120.39 Hours,213019.71 Hours,17893044.21 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45381,1703.38 Hours,7456460.44 Hours,17887923.82 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45263,1240.24 Hours,5342321.44 Hours,17886220.44 Hours,51217784.0 Hours,20/03/2025 - 00:00,21/03/2025 - 06:03
credits,Consumable,vsc45381,256.7 Hours,7454757.06 Hours,17884980.2 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc46275,5094.08 Hours,207899.32 Hours,17884723.5 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc45263,1782.73 Hours,5341081.2 Hours,17879629.42 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc46032,38.68 Hours,2668406.57 Hours,17877846.69 Hours,51217784.0 Hours,19/03/2025 - 00:00,20/03/2025 - 06:03
credits,Consumable,vsc43004,2.41 Hours,2761.96 Hours,17877808.01 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc45381,324.99 Hours,7454500.36 Hours,17877805.6 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc46275,3571.84 Hours,202805.24 Hours,17877480.61 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc45263,2497.28 Hours,5339298.47 Hours,17873908.77 Hours,51217784.0 Hours,18/03/2025 - 00:00,19/03/2025 - 06:03
credits,Consumable,vsc46032,1988.51 Hours,2668367.89 Hours,17871411.49 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc45381,702.25 Hours,7454175.37 Hours,17869422.98 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc46275,2284.69 Hours,199233.4 Hours,17868720.73 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
credits,Consumable,vsc45263,3211.5 Hours,5336801.19 Hours,17866436.03 Hours,51217784.0 Hours,17/03/2025 - 00:00,18/03/2025 - 06:03
